Filename,Src,Tar,Src Pred.,Src Conf.,Tar Pred.,Tar Conf.,Similarity,Src Des,Tar Des
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/82_00519_0.jpg,Alexandra Daddario,82,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 86.20%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/90_00406_0.jpg,Alexandra Daddario,90,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 72.09%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/23_00422_0.jpg,Alexandra Daddario,23,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 78.09%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/32_00235_0.jpg,Alexandra Daddario,32,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 82.78%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/43_01023_0.jpg,Alexandra Daddario,43,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 72.64%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/95_00288_0.jpg,Alexandra Daddario,95,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 83.88%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/86_00484_0.jpg,Alexandra Daddario,86,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person posing for the camera' with confidence 96.82%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/65_00132_0.jpg,Alexandra Daddario,65,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses' with confidence 65.11%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/31_01074_0 - Copy.jpg,Alexandra Daddario,31,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person wearing glasses' with confidence 77.58%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/29_00253_0.jpg,Alexandra Daddario,29,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a close up of a person' with confidence 90.85%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/53_00167_0.jpg,Alexandra Daddario,53,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person posing for the camera' with confidence 94.23%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/17_00002_0.jpg,Alexandra Daddario,17,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses' with confidence 70.30%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/60_00022_0.jpg,Alexandra Daddario,60,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses' with confidence 71.03%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/71_00800_0.jpg,Alexandra Daddario,71,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 89.69%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/97_00003_0.jpg,Alexandra Daddario,97,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses' with confidence 68.47%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/74_00079_0.jpg,Alexandra Daddario,74,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing a hat' with confidence 53.97%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/5_00494_0.jpg,Alexandra Daddario,5,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 74.99%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/56_00604_0.jpg,Alexandra Daddario,56,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 74.60%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/33_00332_0.jpg,Alexandra Daddario,33,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 86.87%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/63_00339_0.jpg,Alexandra Daddario,63,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 88.05%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/26_00928_0.jpg,Alexandra Daddario,26,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a close up of a person' with confidence 72.35%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/88_00798_0.jpg,Alexandra Daddario,88,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 60.94%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/98_01037_0.jpg,Alexandra Daddario,98,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a woman wearing glasses and smiling at the camera' with confidence 85.02%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/64_00192_0.jpg,Alexandra Daddario,64,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 85.22%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/38_00736_0.jpg,Alexandra Daddario,38,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 84.64%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/1_00163_0.jpg,Alexandra Daddario,1,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses' with confidence 62.68%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/24_00601_0.jpg,Alexandra Daddario,24,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 83.58%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/13_00121_0.jpg,Alexandra Daddario,13,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a woman wearing glasses' with confidence 80.78%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/100_00226_0.jpg,Alexandra Daddario,100,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person posing for the camera' with confidence 97.05%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/48_00072_0.jpg,Alexandra Daddario,48,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses' with confidence 60.52%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/80_01022_0.jpg,Alexandra Daddario,80,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person posing for the camera' with confidence 93.36%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/84_01073_0.jpg,Alexandra Daddario,84,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 92.49%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/52_00686_0.jpg,Alexandra Daddario,52,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 84.48%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/35_00046_0.jpg,Alexandra Daddario,35,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 82.10%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/20_01073_0 - Copy.jpg,Alexandra Daddario,20,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 92.49%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/44_00349_0.jpg,Alexandra Daddario,44,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a woman wearing glasses and smiling at the camera' with confidence 87.96%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/73_00403_0.jpg,Alexandra Daddario,73,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a woman posing for a photo' with confidence 91.92%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/70_00304_0.jpg,Alexandra Daddario,70,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a woman wearing glasses and smiling at the camera' with confidence 75.76%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/85_01055_0.jpg,Alexandra Daddario,85,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 88.14%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/83_00673_0.jpg,Alexandra Daddario,83,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses and smiling at the camera' with confidence 86.03%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/9_00211_0.jpg,Alexandra Daddario,9,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a close up of a person' with confidence 91.00%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/14_01071_0 - Copy.jpg,Alexandra Daddario,14,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses' with confidence 58.05%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/21_00023_0.jpg,Alexandra Daddario,21,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person posing for the camera' with confidence 95.46%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/58_00147_0.jpg,Alexandra Daddario,58,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses' with confidence 75.36%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/57_00886_0.jpg,Alexandra Daddario,57,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person wearing glasses' with confidence 69.28%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/45_01084_0 - Copy.jpg,Alexandra Daddario,45,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a person with collar shirt' with confidence 61.17%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/47_00174_0.jpg,Alexandra Daddario,47,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 88.75%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexandra Daddario/42_00646_0.jpg,Alexandra Daddario,42,Alexandra Daddario,0.9995591044425964,,,0,'a close up of Alexandra Daddario' with confidence 94.67%,'a blurry image of a person' with confidence 81.04%
