Filename,Src,Tar,Src Pred.,Src Conf.,Tar Pred.,Tar Conf.,Similarity,Src Des,Tar Des
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00380/00268.jpg,David Spade,00268,David Spade,0.999998927116394,David Spade,0.9915869235992432,0.5897726,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade looking at the camera' with confidence 91.18%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00380/00243.jpg,David Spade,00243,David Spade,0.999998927116394,David Spade,0.9940939545631409,0.580653846,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade posing for the camera' with confidence 95.88%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00380/00143.jpg,David Spade,00143,David Spade,0.999998927116394,,,0.5612841,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'a close up of a man' with confidence 93.98%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00380/00118.jpg,David Spade,00118,David Spade,0.999998927116394,David Spade,0.9370853304862976,0.5449583,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'a close up of David Spade' with confidence 93.75%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00381/00178.jpg,David Spade,00178,David Spade,0.999998927116394,David Spade,0.788690984249115,0.561719239,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade looking at the camera' with confidence 90.99%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00381/00103.jpg,David Spade,00103,David Spade,0.999998927116394,,,0.596400142,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'a man looking at the camera' with confidence 93.72%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00381/00153.jpg,David Spade,00153,David Spade,0.999998927116394,,,0,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'a man looking at the camera' with confidence 89.30%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00381/00078.jpg,David Spade,00078,David Spade,0.999998927116394,David Spade,0.8767033219337463,0.5861264,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade looking at the camera' with confidence 88.96%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00381/00053.jpg,David Spade,00053,David Spade,0.999998927116394,,,0.6325768,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'a person looking at the camera' with confidence 89.49%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00381/00028.jpg,David Spade,00028,David Spade,0.999998927116394,,,0.5684001,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'a man looking at the camera' with confidence 91.06%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00381/00128.jpg,David Spade,00128,David Spade,0.999998927116394,,,0.531021953,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'a man looking at the camera' with confidence 93.32%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00381/00003.jpg,David Spade,00003,David Spade,0.999998927116394,David Spade,0.9211273193359375,0.637741268,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade smiling for the camera' with confidence 92.60%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00381/00203.jpg,David Spade,00203,David Spade,0.999998927116394,David Spade,0.8954164385795593,0.5939714,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade looking at the camera' with confidence 91.62%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00378/00173.jpg,David Spade,00173,David Spade,0.999998927116394,David Spade,0.9036174416542053,0.607706249,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade looking at the camera' with confidence 87.37%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00378/00148.jpg,David Spade,00148,David Spade,0.999998927116394,David Spade,0.9914771914482117,0.625804,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade looking at the camera' with confidence 88.68%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00378/00123.jpg,David Spade,00123,David Spade,0.999998927116394,David Spade,0.9682238101959229,0.604823232,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade looking at the camera' with confidence 86.67%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00378/00198.jpg,David Spade,00198,David Spade,0.999998927116394,,,0,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'a person looking at the camera' with confidence 82.21%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/David Spade/pjklCsDxG60/00378/00223.jpg,David Spade,00223,David Spade,0.999998927116394,David Spade,0.8537639379501343,0.617749333,'David Spade wearing a suit and tie smiling at the camera' with confidence 98.76%,'David Spade smiling for the camera' with confidence 92.44%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00112/00018.jpg,Fawad Afzal Khan,00018,Fawad Khan,0.9990898370742798,Fawad Khan,0.9287029504776001,0,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of Fawad Khan' with confidence 83.78%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00107/00060.jpg,Fawad Afzal Khan,00060,Fawad Khan,0.9990898370742798,Fawad Khan,0.8680281043052673,0.581187665,'Fawad Khan posing for the camera' with confidence 97.97%,'a person looking at the camera' with confidence 78.19%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00107/00110.jpg,Fawad Afzal Khan,00110,Fawad Khan,0.9990898370742798,Fawad Khan,0.9176540374755859,0.5812132,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 64.50%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00107/00160.jpg,Fawad Afzal Khan,00160,Fawad Khan,0.9990898370742798,,,0.5320963,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of a person' with confidence 78.00%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00107/00035.jpg,Fawad Afzal Khan,00035,Fawad Khan,0.9990898370742798,Fawad Khan,0.9862258434295654,0.6057598,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of Fawad Khan' with confidence 85.69%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00107/00185.jpg,Fawad Afzal Khan,00185,Fawad Khan,0.9990898370742798,,,0.555592954,'Fawad Khan posing for the camera' with confidence 97.97%,'a person with collar shirt' with confidence 61.13%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00107/00085.jpg,Fawad Afzal Khan,00085,Fawad Khan,0.9990898370742798,,,0.616563141,'Fawad Khan posing for the camera' with confidence 97.97%,'a person with collar shirt' with confidence 68.95%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00107/00135.jpg,Fawad Afzal Khan,00135,Fawad Khan,0.9990898370742798,,,0.5215372,'Fawad Khan posing for the camera' with confidence 97.97%,'a person with collar shirt' with confidence 66.83%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00107/00010.jpg,Fawad Afzal Khan,00010,Fawad Khan,0.9990898370742798,Fawad Khan,0.9759824275970459,0.5741332,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of Fawad Khan' with confidence 84.35%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00107/00210.jpg,Fawad Afzal Khan,00210,Fawad Khan,0.9990898370742798,Fawad Khan,0.7541316747665405,0,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 65.50%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00110/00082.jpg,Fawad Afzal Khan,00082,Fawad Khan,0.9990898370742798,,,0,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of a person' with confidence 73.40%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00110/00057.jpg,Fawad Afzal Khan,00057,Fawad Khan,0.9990898370742798,,,0.5271953,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 58.68%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00110/00007.jpg,Fawad Afzal Khan,00007,Fawad Khan,0.9990898370742798,,,0.538934469,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 64.92%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00110/00032.jpg,Fawad Afzal Khan,00032,Fawad Khan,0.9990898370742798,Fawad Khan,0.7387374639511108,0.55137074,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 61.04%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00110/00107.jpg,Fawad Afzal Khan,00107,Fawad Khan,0.9990898370742798,Fawad Khan,0.760524570941925,0,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 72.44%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00106/00175.jpg,Fawad Afzal Khan,00175,Fawad Khan,0.9990898370742798,Fawad Khan,0.9953569769859314,0.58658576,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 69.01%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00106/00200.jpg,Fawad Afzal Khan,00200,Fawad Khan,0.9990898370742798,Fawad Khan,0.9416901469230652,0.560315669,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 66.99%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00109/00037.jpg,Fawad Afzal Khan,00037,Fawad Khan,0.9990898370742798,,,0,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of a person' with confidence 74.20%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00109/00012.jpg,Fawad Afzal Khan,00012,Fawad Khan,0.9990898370742798,,,0,'Fawad Khan posing for the camera' with confidence 97.97%,'a person looking towards the camera' with confidence 75.72%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00109/00062.jpg,Fawad Afzal Khan,00062,Fawad Khan,0.9990898370742798,Fawad Khan,0.9916087985038757,0.600848258,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 73.78%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00109/00087.jpg,Fawad Afzal Khan,00087,Fawad Khan,0.9990898370742798,Fawad Khan,0.8881703019142151,0.5312131,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 69.34%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00111/00037.jpg,Fawad Afzal Khan,00037,Fawad Khan,0.9990898370742798,Fawad Khan,0.9489699602127075,0.5475572,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 68.59%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00111/00012.jpg,Fawad Afzal Khan,00012,Fawad Khan,0.9990898370742798,Fawad Khan,0.8040837645530701,0.536616564,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of Fawad Khan' with confidence 80.22%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00111/00112.jpg,Fawad Afzal Khan,00112,Fawad Khan,0.9990898370742798,Fawad Khan,0.9358394145965576,0.5382464,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 61.32%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00111/00137.jpg,Fawad Afzal Khan,00137,Fawad Khan,0.9990898370742798,Fawad Khan,0.9498089551925659,0.606158137,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 70.55%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00111/00162.jpg,Fawad Afzal Khan,00162,Fawad Khan,0.9990898370742798,Fawad Khan,0.9286107420921326,0.5871103,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 73.18%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00111/00062.jpg,Fawad Afzal Khan,00062,Fawad Khan,0.9990898370742798,,,0.539547741,'Fawad Khan posing for the camera' with confidence 97.97%,'Fawad Khan with collar shirt' with confidence 67.56%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00111/00087.jpg,Fawad Afzal Khan,00087,Fawad Khan,0.9990898370742798,Fawad Khan,0.8325215578079224,0.5848176,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of Fawad Khan' with confidence 90.00%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00108/00017.jpg,Fawad Afzal Khan,00017,Fawad Khan,0.9990898370742798,,,0,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of a person' with confidence 79.69%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00108/00092.jpg,Fawad Afzal Khan,00092,Fawad Khan,0.9990898370742798,,,0.5878193,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of a person' with confidence 78.52%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00108/00042.jpg,Fawad Afzal Khan,00042,Fawad Khan,0.9990898370742798,,,0,'Fawad Khan posing for the camera' with confidence 97.97%,'a close up of a man' with confidence 83.57%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Fawad Afzal Khan/joZLV0SUzfE/00108/00067.jpg,Fawad Afzal Khan,00067,Fawad Khan,0.9990898370742798,,,0.513750851,'Fawad Khan posing for the camera' with confidence 97.97%,'a person with collar shirt' with confidence 67.95%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00026.jpg,Jordan Henderson,00026,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.993594229221344,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 78.17%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00001.jpg,Jordan Henderson,00001,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9616350531578064,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 78.54%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00226.jpg,Jordan Henderson,00226,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9975376129150391,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 81.95%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00051.jpg,Jordan Henderson,00051,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9285662174224854,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 80.28%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00176.jpg,Jordan Henderson,00176,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9764707088470459,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 83.92%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00076.jpg,Jordan Henderson,00076,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9578924179077148,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson looking at the camera' with confidence 87.24%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00201.jpg,Jordan Henderson,00201,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9961436986923218,0.5524059,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 74.44%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00251.jpg,Jordan Henderson,00251,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9950671195983887,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson looking at the camera' with confidence 91.33%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00101.jpg,Jordan Henderson,00101,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9942854046821594,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 79.89%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00151.jpg,Jordan Henderson,00151,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.8053823709487915,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 84.88%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00078/00126.jpg,Jordan Henderson,00126,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9867686629295349,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 76.05%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00080/00095.jpg,Jordan Henderson,00095,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9884446859359741,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 84.90%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00080/00070.jpg,Jordan Henderson,00070,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.985077977180481,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 79.28%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00080/00020.jpg,Jordan Henderson,00020,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.7630432844161987,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 82.33%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00080/00045.jpg,Jordan Henderson,00045,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.997564435005188,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 81.77%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00076/00258.jpg,Jordan Henderson,00258,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.994099497795105,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 76.49%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00077/00074.jpg,Jordan Henderson,00074,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.8936696648597717,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 83.15%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00077/00024.jpg,Jordan Henderson,00024,Jordan Henderson,0.9999903440475464,,,0,'a close up of Jordan Henderson' with confidence 85.02%,'a man standing in front of a window' with confidence 78.64%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00077/00124.jpg,Jordan Henderson,00124,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9493952989578247,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 82.03%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00077/00049.jpg,Jordan Henderson,00049,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9595835208892822,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 75.19%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox2/fake/Jordan Henderson/JPMZAOGGHh8/00077/00099.jpg,Jordan Henderson,00099,Jordan Henderson,0.9999903440475464,Jordan Henderson,0.9940178394317627,0,'a close up of Jordan Henderson' with confidence 85.02%,'Jordan Henderson standing in front of a window' with confidence 74.17%
