Filename,Src,Tar,Src Pred.,Src Conf.,Tar Pred.,Tar Conf.,Similarity,Src Des,Tar Des
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Emma Watson/id11_0006/Scarlett Johansson_fake.png,Emma Watson,Scarlett Johansson,Emma Watson,0.9986901879310608,,,0.7466604,'Emma Watson looking at the camera' with confidence 91.89%,'a person looking at the camera' with confidence 91.53%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0001/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,Megan Fox,0.9266460537910461,,,0,'Megan Fox looking at the camera' with confidence 95.86%,'a woman looking at the camera' with confidence 95.96%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0001/Natalie Portman_fake.png,Megan Fox,Natalie Portman,Megan Fox,0.9266460537910461,Natalie Portman,0.981881320476532,0.587488234,'Megan Fox looking at the camera' with confidence 95.86%,'Natalie Portman looking at the camera' with confidence 95.87%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0001/Jessica Alba_fake.png,Megan Fox,Jessica Alba,Megan Fox,0.9266460537910461,,,0.6491654,'Megan Fox looking at the camera' with confidence 95.86%,'a woman looking at the camera' with confidence 96.09%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0001/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,Megan Fox,0.9266460537910461,,,0,'Megan Fox looking at the camera' with confidence 95.86%,'a woman looking at the camera' with confidence 95.88%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0001/Charlize Theron_fake.png,Megan Fox,Charlize Theron,Megan Fox,0.9266460537910461,,,0,'Megan Fox looking at the camera' with confidence 95.86%,'a woman looking at the camera' with confidence 96.13%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0001/Eva Mendes_fake.png,Megan Fox,Eva Mendes,Megan Fox,0.9266460537910461,,,0.637764633,'Megan Fox looking at the camera' with confidence 95.86%,'a woman looking at the camera' with confidence 96.08%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0001/Cameron Diaz_fake.png,Megan Fox,Cameron Diaz,Megan Fox,0.9266460537910461,Cameron Diaz,0.7471056580543518,0.505674362,'Megan Fox looking at the camera' with confidence 95.86%,'Cameron Diaz looking at the camera' with confidence 96.18%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0003/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,Megan Fox,0.9995711445808411,,,0,'Megan Fox in a car' with confidence 87.97%,'a woman in a car' with confidence 87.87%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0003/Natalie Portman_fake.png,Megan Fox,Natalie Portman,Megan Fox,0.9995711445808411,,,0.632016957,'Megan Fox in a car' with confidence 87.97%,'a woman in a car' with confidence 87.84%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0003/Jessica Alba_fake.png,Megan Fox,Jessica Alba,Megan Fox,0.9995711445808411,,,0.5672605,'Megan Fox in a car' with confidence 87.97%,'a woman in a car' with confidence 88.31%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0003/Emma Stone_fake.png,Megan Fox,Emma Stone,Megan Fox,0.9995711445808411,Emma Stone,0.7748716473579407,0,'Megan Fox in a car' with confidence 87.97%,'Emma Stone in a car' with confidence 87.64%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0003/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,Megan Fox,0.9995711445808411,,,0,'Megan Fox in a car' with confidence 87.97%,'a woman in a car' with confidence 88.16%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0003/Charlize Theron_fake.png,Megan Fox,Charlize Theron,Megan Fox,0.9995711445808411,,,0,'Megan Fox in a car' with confidence 87.97%,'a woman in a car' with confidence 87.83%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0003/Eva Mendes_fake.png,Megan Fox,Eva Mendes,Megan Fox,0.9995711445808411,,,0.6095097,'Megan Fox in a car' with confidence 87.97%,'a woman in a car' with confidence 88.05%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0003/Cameron Diaz_fake.png,Megan Fox,Cameron Diaz,Megan Fox,0.9995711445808411,,,0.550075948,'Megan Fox in a car' with confidence 87.97%,'a woman in a car' with confidence 88.37%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0006/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,,,,,0,'a person wearing a purple shirt' with confidence 83.83%,'a person wearing a purple shirt' with confidence 83.43%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0006/Jessica Alba_fake.png,Megan Fox,Jessica Alba,,,,,0,'a person wearing a purple shirt' with confidence 83.83%,'a person wearing a purple shirt' with confidence 85.05%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0006/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,,,,,0,'a person wearing a purple shirt' with confidence 83.83%,'a person wearing a purple shirt' with confidence 83.80%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0006/Charlize Theron_fake.png,Megan Fox,Charlize Theron,,,,,0,'a person wearing a purple shirt' with confidence 83.83%,'a person wearing a purple shirt' with confidence 83.99%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0006/Eva Mendes_fake.png,Megan Fox,Eva Mendes,,,,,0.51849097,'a person wearing a purple shirt' with confidence 83.83%,'a person wearing a purple shirt' with confidence 84.78%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0007/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,,,,,0.568195462,'a person standing in front of a window' with confidence 83.02%,'a person standing in front of a window' with confidence 83.30%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0007/Natalie Portman_fake.png,Megan Fox,Natalie Portman,,,,,0.555805743,'a person standing in front of a window' with confidence 83.02%,'a person standing in front of a window' with confidence 84.49%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0007/Jessica Alba_fake.png,Megan Fox,Jessica Alba,,,,,0.6684804,'a person standing in front of a window' with confidence 83.02%,'a person standing in front of a window' with confidence 84.65%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0007/Emma Stone_fake.png,Megan Fox,Emma Stone,,,,,0,'a person standing in front of a window' with confidence 83.02%,'a person standing in front of a window' with confidence 83.76%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0007/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,,,,,0.5025596,'a person standing in front of a window' with confidence 83.02%,'a person standing in front of a window' with confidence 83.41%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0007/Charlize Theron_fake.png,Megan Fox,Charlize Theron,,,,,0.5875527,'a person standing in front of a window' with confidence 83.02%,'a person standing in front of a window' with confidence 82.78%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0007/Eva Mendes_fake.png,Megan Fox,Eva Mendes,,,Eva Mendes,0.7067994475364685,0,'a person standing in front of a window' with confidence 83.02%,'Eva Mendes standing in front of a window' with confidence 83.61%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0007/Cameron Diaz_fake.png,Megan Fox,Cameron Diaz,,,Cameron Diaz,0.9585971832275391,0.523512244,'a person standing in front of a window' with confidence 83.02%,'Cameron Diaz standing in front of a window' with confidence 85.13%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0000/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,Megan Fox,0.9994753003120422,,,0,'Megan Fox sitting on a couch' with confidence 80.20%,'a woman sitting on a couch' with confidence 79.96%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0000/Natalie Portman_fake.png,Megan Fox,Natalie Portman,Megan Fox,0.9994753003120422,,,0.5785069,'Megan Fox sitting on a couch' with confidence 80.20%,'a woman sitting on a couch' with confidence 80.50%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0000/Jessica Alba_fake.png,Megan Fox,Jessica Alba,Megan Fox,0.9994753003120422,,,0.5402809,'Megan Fox sitting on a couch' with confidence 80.20%,'a woman posing for a picture' with confidence 95.73%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0000/Emma Stone_fake.png,Megan Fox,Emma Stone,Megan Fox,0.9994753003120422,,,0.5931755,'Megan Fox sitting on a couch' with confidence 80.20%,'a woman sitting on a couch' with confidence 80.38%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0000/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,Megan Fox,0.9994753003120422,,,0,'Megan Fox sitting on a couch' with confidence 80.20%,'a woman sitting on a couch' with confidence 80.05%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0000/Charlize Theron_fake.png,Megan Fox,Charlize Theron,Megan Fox,0.9994753003120422,,,0.5799433,'Megan Fox sitting on a couch' with confidence 80.20%,'a woman sitting on a couch' with confidence 79.55%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0000/Eva Mendes_fake.png,Megan Fox,Eva Mendes,Megan Fox,0.9994753003120422,,,0.5666509,'Megan Fox sitting on a couch' with confidence 80.20%,'a woman sitting on a couch' with confidence 80.05%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0000/Cameron Diaz_fake.png,Megan Fox,Cameron Diaz,Megan Fox,0.9994753003120422,Cameron Diaz,0.8549823760986328,0.56150955,'Megan Fox sitting on a couch' with confidence 80.20%,'Cameron Diaz posing for a picture' with confidence 95.77%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0008/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,Megan Fox,0.9988583326339722,,,0.53306067,'Megan Fox looking at the camera' with confidence 89.24%,'a person looking at the camera' with confidence 88.72%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0008/Natalie Portman_fake.png,Megan Fox,Natalie Portman,Megan Fox,0.9988583326339722,,,0.5747361,'Megan Fox looking at the camera' with confidence 89.24%,'a close up of a person' with confidence 90.14%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0008/Anne Hathaway_fake.png,Megan Fox,Anne Hathaway,Megan Fox,0.9988583326339722,Anne Hathaway,0.9574911594390869,0.677176535,'Megan Fox looking at the camera' with confidence 89.24%,'Anne Hathaway looking at the camera' with confidence 87.59%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0008/Jessica Alba_fake.png,Megan Fox,Jessica Alba,Megan Fox,0.9988583326339722,,,0.548523,'Megan Fox looking at the camera' with confidence 89.24%,'a person looking at the camera' with confidence 88.61%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0008/Emma Stone_fake.png,Megan Fox,Emma Stone,Megan Fox,0.9988583326339722,Emma Stone,0.9911379218101501,0,'Megan Fox looking at the camera' with confidence 89.24%,'a close up of Emma Stone' with confidence 90.65%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0008/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,Megan Fox,0.9988583326339722,,,0,'Megan Fox looking at the camera' with confidence 89.24%,'a person looking at the camera' with confidence 89.07%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0008/Charlize Theron_fake.png,Megan Fox,Charlize Theron,Megan Fox,0.9988583326339722,,,0.6194306,'Megan Fox looking at the camera' with confidence 89.24%,'a person looking at the camera' with confidence 87.95%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0008/Eva Mendes_fake.png,Megan Fox,Eva Mendes,Megan Fox,0.9988583326339722,Eva Mendes,0.7409957051277161,0.675133467,'Megan Fox looking at the camera' with confidence 89.24%,'Eva Mendes looking at the camera' with confidence 87.97%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0004/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,Megan Fox,0.9757328033447266,,,0,'a close up of Megan Fox' with confidence 87.43%,'a close up of a person' with confidence 85.97%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0004/Natalie Portman_fake.png,Megan Fox,Natalie Portman,Megan Fox,0.9757328033447266,,,0.5993839,'a close up of Megan Fox' with confidence 87.43%,'a close up of a woman' with confidence 86.42%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0004/Anne Hathaway_fake.png,Megan Fox,Anne Hathaway,Megan Fox,0.9757328033447266,,,0.661811769,'a close up of Megan Fox' with confidence 87.43%,'a close up of a person' with confidence 85.65%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0004/Jessica Alba_fake.png,Megan Fox,Jessica Alba,Megan Fox,0.9757328033447266,,,0,'a close up of Megan Fox' with confidence 87.43%,'a close up of a woman' with confidence 87.48%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0004/Emma Stone_fake.png,Megan Fox,Emma Stone,Megan Fox,0.9757328033447266,Emma Stone,0.9652426242828369,0,'a close up of Megan Fox' with confidence 87.43%,'a close up of Emma Stone' with confidence 86.87%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0004/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,Megan Fox,0.9757328033447266,,,0,'a close up of Megan Fox' with confidence 87.43%,'a close up of a woman' with confidence 85.84%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0004/Charlize Theron_fake.png,Megan Fox,Charlize Theron,Megan Fox,0.9757328033447266,,,0.550161362,'a close up of Megan Fox' with confidence 87.43%,'a close up of a person' with confidence 86.31%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0004/Eva Mendes_fake.png,Megan Fox,Eva Mendes,Megan Fox,0.9757328033447266,,,0.6569285,'a close up of Megan Fox' with confidence 87.43%,'a close up of a woman' with confidence 86.89%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0005/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,Megan Fox,0.7109954953193665,,,0.5116867,'a close up of Megan Fox' with confidence 95.52%,'a close up of a woman' with confidence 95.43%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0005/Natalie Portman_fake.png,Megan Fox,Natalie Portman,Megan Fox,0.7109954953193665,,,0.525500536,'a close up of Megan Fox' with confidence 95.52%,'a woman smiling for the camera' with confidence 97.25%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0005/Jessica Alba_fake.png,Megan Fox,Jessica Alba,Megan Fox,0.7109954953193665,,,0.617646933,'a close up of Megan Fox' with confidence 95.52%,'a woman smiling for the camera' with confidence 96.96%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0005/Emma Stone_fake.png,Megan Fox,Emma Stone,Megan Fox,0.7109954953193665,,,0.5220466,'a close up of Megan Fox' with confidence 95.52%,'a close up of a woman' with confidence 95.32%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0005/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,Megan Fox,0.7109954953193665,Jennifer Aniston,0.8820158839225769,0,'a close up of Megan Fox' with confidence 95.52%,'Jennifer Aniston smiling for the camera' with confidence 96.73%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0005/Charlize Theron_fake.png,Megan Fox,Charlize Theron,Megan Fox,0.7109954953193665,,,0.577223241,'a close up of Megan Fox' with confidence 95.52%,'a woman looking at the camera' with confidence 95.69%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0005/Eva Mendes_fake.png,Megan Fox,Eva Mendes,Megan Fox,0.7109954953193665,,,0.61528784,'a close up of Megan Fox' with confidence 95.52%,'a woman smiling for the camera' with confidence 96.69%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0005/Cameron Diaz_fake.png,Megan Fox,Cameron Diaz,Megan Fox,0.7109954953193665,Cameron Diaz,0.795400083065033,0.6689063,'a close up of Megan Fox' with confidence 95.52%,'Cameron Diaz looking at the camera' with confidence 96.01%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0009/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,,,,,0.5232756,'a woman sitting on a table' with confidence 90.64%,'a woman sitting on a table' with confidence 90.50%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0009/Natalie Portman_fake.png,Megan Fox,Natalie Portman,,,,,0.627044261,'a woman sitting on a table' with confidence 90.64%,'a woman sitting on a table' with confidence 90.94%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0009/Anne Hathaway_fake.png,Megan Fox,Anne Hathaway,,,Anne Hathaway,0.7925431728363037,0.6975197,'a woman sitting on a table' with confidence 90.64%,'Anne Hathaway sitting on a table' with confidence 90.35%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0009/Jessica Alba_fake.png,Megan Fox,Jessica Alba,,,,,0.5727618,'a woman sitting on a table' with confidence 90.64%,'a woman sitting on a table' with confidence 90.87%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0009/Emma Stone_fake.png,Megan Fox,Emma Stone,,,,,0.5152308,'a woman sitting on a table' with confidence 90.64%,'a woman sitting on a table' with confidence 90.60%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0009/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,,,,,0,'a woman sitting on a table' with confidence 90.64%,'a woman sitting on a table' with confidence 90.71%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0009/Charlize Theron_fake.png,Megan Fox,Charlize Theron,,,Charlize Theron,0.8835052847862244,0.5066922,'a woman sitting on a table' with confidence 90.64%,'Charlize Theron sitting on a table' with confidence 90.41%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0009/Eva Mendes_fake.png,Megan Fox,Eva Mendes,,,,,0.6664855,'a woman sitting on a table' with confidence 90.64%,'a woman sitting on a table' with confidence 90.40%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0002/Kate Beckinsale_fake.png,Megan Fox,Kate Beckinsale,Megan Fox,0.9989879727363586,,,0,'Megan Fox posing for the camera' with confidence 90.44%,'a person posing for the camera' with confidence 90.73%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0002/Natalie Portman_fake.png,Megan Fox,Natalie Portman,Megan Fox,0.9989879727363586,,,0.5419035,'Megan Fox posing for the camera' with confidence 90.44%,'a person posing for the camera' with confidence 92.11%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0002/Anne Hathaway_fake.png,Megan Fox,Anne Hathaway,Megan Fox,0.9989879727363586,Anne Hathaway,0.9057164192199707,0,'Megan Fox posing for the camera' with confidence 90.44%,'Anne Hathaway posing for the camera' with confidence 91.05%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0002/Jessica Alba_fake.png,Megan Fox,Jessica Alba,Megan Fox,0.9989879727363586,,,0,'Megan Fox posing for the camera' with confidence 90.44%,'a person posing for the camera' with confidence 92.02%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0002/Emma Stone_fake.png,Megan Fox,Emma Stone,Megan Fox,0.9989879727363586,Emma Stone,0.9896860718727112,0,'Megan Fox posing for the camera' with confidence 90.44%,'Emma Stone posing for the camera' with confidence 92.33%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0002/Jennifer Aniston_fake.png,Megan Fox,Jennifer Aniston,Megan Fox,0.9989879727363586,Jennifer Aniston,0.8998021483421326,0.543163538,'Megan Fox posing for the camera' with confidence 90.44%,'Jennifer Aniston posing for the camera' with confidence 91.74%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0002/Charlize Theron_fake.png,Megan Fox,Charlize Theron,Megan Fox,0.9989879727363586,,,0.5958433,'Megan Fox posing for the camera' with confidence 90.44%,'a person posing for the camera' with confidence 92.50%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Megan Fox/id46_0002/Eva Mendes_fake.png,Megan Fox,Eva Mendes,Megan Fox,0.9989879727363586,Eva Mendes,0.9539260268211365,0.591384649,'Megan Fox posing for the camera' with confidence 90.44%,'Eva Mendes posing for the camera' with confidence 91.31%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0001/Justin Timberlake_fake.png,Russell Crowe,Justin Timberlake,Russell Crowe,0.9998989105224609,,,0.708420932,'Russell Crowe looking at the camera' with confidence 83.03%,'a man looking at the camera' with confidence 84.33%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0001/Edward Norton_fake.png,Russell Crowe,Edward Norton,Russell Crowe,0.9998989105224609,,,0.6882528,'Russell Crowe looking at the camera' with confidence 83.03%,'a man looking at the camera' with confidence 84.36%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0001/Colin Farrell_fake.png,Russell Crowe,Colin Farrell,Russell Crowe,0.9998989105224609,Colin Farrell,0.8116253614425659,0.6056202,'Russell Crowe looking at the camera' with confidence 83.03%,'Colin Farrell looking at the camera' with confidence 85.33%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0001/Ethan Hawke_fake.png,Russell Crowe,Ethan Hawke,Russell Crowe,0.9998989105224609,,,0.600769758,'Russell Crowe looking at the camera' with confidence 83.03%,'a man looking at the camera' with confidence 83.76%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0006/Gerard Butler_fake.png,Russell Crowe,Gerard Butler,,,,,0.922064245,'a man standing in front of a store' with confidence 84.35%,'a man standing in front of a store' with confidence 84.03%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0006/Jim Carrey_fake.png,Russell Crowe,Jim Carrey,,,,,0.9096115,'a man standing in front of a store' with confidence 84.35%,'a man standing in front of a store' with confidence 84.79%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0006/Justin Timberlake_fake.png,Russell Crowe,Justin Timberlake,,,,,0,'a man standing in front of a store' with confidence 84.35%,'a man standing in front of a store' with confidence 84.70%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0006/Ryan Gosling_fake.png,Russell Crowe,Ryan Gosling,,,,,0,'a man standing in front of a store' with confidence 84.35%,'a man standing in front of a store' with confidence 84.49%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0006/Sean Penn_fake.png,Russell Crowe,Sean Penn,,,,,0,'a man standing in front of a store' with confidence 84.35%,'a man standing in front of a store' with confidence 84.21%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDF v2/Russell Crowe/id32_0006/Liam Neeson_fake.png,Russell Crowe,Liam Neeson,,,,,0,'a man standing in front of a store' with confidence 84.35%,'a man standing in front of a store' with confidence 84.50%
