Filename,Src,Tar,Src Pred.,Src Conf.,Tar Pred.,Tar Conf.,Similarity,Src Des,Tar Des
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/58_00835_0.jpg,Bae Suzy,58,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 62.35%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/11_02286_0.jpg,Bae Suzy,11,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a woman wearing a hat' with confidence 91.84%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/9_01180_0.jpg,Bae Suzy,9,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person wearing a hat' with confidence 82.29%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/31_03681_0.jpg,Bae Suzy,31,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 69.37%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/35_01031_0.jpg,Bae Suzy,35,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 52.99%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/46_02877_0.jpg,Bae Suzy,46,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person with hat' with confidence 55.37%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/82_02465_0.jpg,Bae Suzy,82,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a woman wearing a hat' with confidence 75.23%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/24_01437_0.jpg,Bae Suzy,24,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 79.13%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/33_00534_0.jpg,Bae Suzy,33,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person posing for the camera' with confidence 92.93%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/98_00460_0.jpg,Bae Suzy,98,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person posing for the camera' with confidence 92.48%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/94_02414_0.jpg,Bae Suzy,94,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person' with confidence 82.73%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/25_03227_0.jpg,Bae Suzy,25,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a woman' with confidence 85.12%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/52_00044_0.jpg,Bae Suzy,52,Bae Suzy,0.9999862909317017,,,0.511805952,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a woman' with confidence 92.96%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/48_00019_0.jpg,Bae Suzy,48,Bae Suzy,0.9999862909317017,,,0.546208739,'a close up of Bae Suzy' with confidence 95.82%,'a person posing for the camera' with confidence 93.91%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/60_02492_0.jpg,Bae Suzy,60,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a woman' with confidence 90.64%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/75_01236_0.jpg,Bae Suzy,75,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 82.89%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/63_01905_0.jpg,Bae Suzy,63,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person looking at the camera' with confidence 85.21%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/16_01298_0.jpg,Bae Suzy,16,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person' with confidence 88.98%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/57_00829_0.jpg,Bae Suzy,57,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 55.59%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/17_00591_0.jpg,Bae Suzy,17,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 64.60%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/32_01991_0.jpg,Bae Suzy,32,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 62.75%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/49_00906_0.jpg,Bae Suzy,49,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 45.04%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/85_02918_0.jpg,Bae Suzy,85,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person wearing a hat' with confidence 82.77%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/54_00094_0.jpg,Bae Suzy,54,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person' with confidence 92.53%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/34_02051_0.jpg,Bae Suzy,34,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a woman looking at the camera' with confidence 88.18%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/23_01465_0.jpg,Bae Suzy,23,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person wearing a hat' with confidence 82.88%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/97_03509_0.jpg,Bae Suzy,97,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a woman' with confidence 92.57%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/53_01583_0.jpg,Bae Suzy,53,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person wearing a hat' with confidence 80.70%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/7_02881_0.jpg,Bae Suzy,7,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 82.93%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/18_00034_0.jpg,Bae Suzy,18,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a boy' with confidence 67.43%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/19_01047_0.jpg,Bae Suzy,19,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a blurry image of a person' with confidence 84.76%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/81_00612_0.jpg,Bae Suzy,81,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 75.00%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/92_02767_0.jpg,Bae Suzy,92,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person' with confidence 83.29%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/29_02944_0.jpg,Bae Suzy,29,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 79.92%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/68_01702_0.jpg,Bae Suzy,68,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 73.09%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/3_01522_0.jpg,Bae Suzy,3,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a blurry image of a woman' with confidence 88.40%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/74_01792_0.jpg,Bae Suzy,74,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 63.07%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/76_01666_0.jpg,Bae Suzy,76,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a woman looking at the camera' with confidence 90.18%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/22_01933_0.jpg,Bae Suzy,22,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 59.39%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/45_02963_0.jpg,Bae Suzy,45,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 62.44%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/38_03012_0.jpg,Bae Suzy,38,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 65.60%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/83_00735_0.jpg,Bae Suzy,83,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person' with confidence 93.22%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/73_03077_0.jpg,Bae Suzy,73,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person posing for the camera' with confidence 95.83%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/41_01482_0.jpg,Bae Suzy,41,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a woman looking at the camera' with confidence 88.33%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/71_02033_0.jpg,Bae Suzy,71,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 77.93%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/1_00160_0.jpg,Bae Suzy,1,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 85.36%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/39_01597_0.jpg,Bae Suzy,39,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a woman wearing a hat' with confidence 83.48%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/5_00860_0.jpg,Bae Suzy,5,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 68.81%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/15_00214_0.jpg,Bae Suzy,15,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person' with confidence 93.39%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/65_00031_0.jpg,Bae Suzy,65,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person' with confidence 92.76%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/37_00028_0.jpg,Bae Suzy,37,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person posing for the camera' with confidence 91.30%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/42_02983_0.jpg,Bae Suzy,42,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 70.03%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/44_00607_0.jpg,Bae Suzy,44,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a person wearing a hat' with confidence 72.97%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/59_01599_0.jpg,Bae Suzy,59,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a woman wearing a hat' with confidence 82.90%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/90_00037_0.jpg,Bae Suzy,90,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a woman posing for the camera' with confidence 91.59%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Bae Suzy/66_02039_0.jpg,Bae Suzy,66,Bae Suzy,0.9999862909317017,,,0,'a close up of Bae Suzy' with confidence 95.82%,'a close up of a person' with confidence 89.31%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexis Bledel/77_02884_0.jpg,Alexis Bledel,77,Alexis Bledel,0.9998860359191895,,,0.501973867,'Alexis Bledel taking a selfie' with confidence 83.29%,'a person posing for the camera' with confidence 95.22%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexis Bledel/60_00756_0.jpg,Alexis Bledel,60,Alexis Bledel,0.9998860359191895,,,0,'Alexis Bledel taking a selfie' with confidence 83.29%,'a woman smiling for the camera' with confidence 94.55%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexis Bledel/41_00238_0.jpg,Alexis Bledel,41,Alexis Bledel,0.9998860359191895,,,0,'Alexis Bledel taking a selfie' with confidence 83.29%,'a person posing for the camera' with confidence 95.18%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexis Bledel/91_00861_0.jpg,Alexis Bledel,91,Alexis Bledel,0.9998860359191895,,,0,'Alexis Bledel taking a selfie' with confidence 83.29%,'a woman who is smiling and looking at the camera' with confidence 88.33%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexis Bledel/46_01055_0.jpg,Alexis Bledel,46,Alexis Bledel,0.9998860359191895,,,0,'Alexis Bledel taking a selfie' with confidence 83.29%,'a woman wearing a hat' with confidence 81.48%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexis Bledel/90_01148_0.jpg,Alexis Bledel,90,Alexis Bledel,0.9998860359191895,,,0,'Alexis Bledel taking a selfie' with confidence 83.29%,'a close up of a person' with confidence 83.36%
/home/sha/project/adversarial_deepfake/src/Similarity/CelebDPR/fake/Alexis Bledel/6_00944_0.jpg,Alexis Bledel,6,Alexis Bledel,0.9998860359191895,,,0,'Alexis Bledel taking a selfie' with confidence 83.29%,'a woman wearing a hat' with confidence 74.84%
