Filename,Src,Tar,Src Pred.,Src Conf.,Tar Pred.,Tar Conf.,Similarity,Src Des,Tar Des
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0006700.jpg,Paul Scheer,0006700,Paul Scheer,0.9999825954437256,,,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a blurry image of a person' with confidence 90.41%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0007975.jpg,Paul Scheer,0007975,Paul Scheer,0.9999825954437256,Paul Scheer,0.8791893124580383,0.5671266,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a close up of Paul Scheer' with confidence 91.66%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0007400.jpg,Paul Scheer,0007400,Paul Scheer,0.9999825954437256,Paul Scheer,0.800021231174469,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a close up of Paul Scheer' with confidence 91.55%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0006875.jpg,Paul Scheer,0006875,Paul Scheer,0.9999825954437256,,,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a close up of a person smiling for the camera' with confidence 89.80%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0006825.jpg,Paul Scheer,0006825,Paul Scheer,0.9999825954437256,Paul Scheer,0.8677122592926025,0.5223141,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'Paul Scheer smiling for the camera' with confidence 85.76%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0004500.jpg,Paul Scheer,0004500,Paul Scheer,0.9999825954437256,Paul Scheer,0.9967591166496277,0.5990292,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'Paul Scheer posing for the camera' with confidence 93.72%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0007325.jpg,Paul Scheer,0007325,Paul Scheer,0.9999825954437256,Paul Scheer,0.9954598546028137,0.501411,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a close up of Paul Scheer' with confidence 92.78%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0007950.jpg,Paul Scheer,0007950,Paul Scheer,0.9999825954437256,Paul Scheer,0.9953075051307678,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a close up of Paul Scheer' with confidence 92.15%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0006750.jpg,Paul Scheer,0006750,Paul Scheer,0.9999825954437256,Paul Scheer,0.7681341767311096,0.502367,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'Paul Scheer smiling for the camera' with confidence 90.47%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0006800.jpg,Paul Scheer,0006800,Paul Scheer,0.9999825954437256,,,0.529809058,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a person posing for the camera' with confidence 93.19%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0005575.jpg,Paul Scheer,0005575,Paul Scheer,0.9999825954437256,Paul Scheer,0.9249071478843689,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'Paul Scheer posing for the camera' with confidence 93.18%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0006425.jpg,Paul Scheer,0006425,Paul Scheer,0.9999825954437256,,,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a blurry image of a person' with confidence 83.82%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0003325.jpg,Paul Scheer,0003325,Paul Scheer,0.9999825954437256,Paul Scheer,0.9976907968521118,0.621439338,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'Paul Scheer smiling for the camera' with confidence 87.34%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0006850.jpg,Paul Scheer,0006850,Paul Scheer,0.9999825954437256,Paul Scheer,0.9862499237060547,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'Paul Scheer smiling for the camera' with confidence 90.53%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0003375.jpg,Paul Scheer,0003375,Paul Scheer,0.9999825954437256,,,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a blurry image of a man' with confidence 91.85%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0006550.jpg,Paul Scheer,0006550,Paul Scheer,0.9999825954437256,,,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a close up of a man' with confidence 91.99%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0006450.jpg,Paul Scheer,0006450,Paul Scheer,0.9999825954437256,Paul Scheer,0.9994551539421082,0.6518322,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'Paul Scheer smiling for the camera' with confidence 84.51%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0004600.jpg,Paul Scheer,0004600,Paul Scheer,0.9999825954437256,Paul Scheer,0.990022599697113,0.5221999,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'Paul Scheer posing for the camera' with confidence 92.49%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0002925.jpg,Paul Scheer,0002925,Paul Scheer,0.9999825954437256,Paul Scheer,0.9673492312431335,0.530707955,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'Paul Scheer smiling for the camera' with confidence 91.71%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0004575.jpg,Paul Scheer,0004575,Paul Scheer,0.9999825954437256,,,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a blurry image of a person' with confidence 85.93%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0003400.jpg,Paul Scheer,0003400,Paul Scheer,0.9999825954437256,,,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a blurry image of a man' with confidence 88.44%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Paul Scheer/BlPusL_Bv6k/1.6/0005650.jpg,Paul Scheer,0005650,Paul Scheer,0.9999825954437256,,,0,'Paul Scheer wearing a suit and tie' with confidence 99.02%,'a blurry image of a person' with confidence 85.23%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0009850.jpg,Nicole Richie,0009850,Nicole Richie,0.9996691942214966,Nicole Richie,0.9988377690315247,0.559953153,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 76.79%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0009625.jpg,Nicole Richie,0009625,Nicole Richie,0.9996691942214966,Nicole Richie,0.9999399185180664,0.6601065,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 86.06%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011475.jpg,Nicole Richie,0011475,Nicole Richie,0.9996691942214966,Nicole Richie,0.99952232837677,0.5834889,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 80.21%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0009925.jpg,Nicole Richie,0009925,Nicole Richie,0.9996691942214966,Nicole Richie,0.9785605072975159,0.619163156,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 84.66%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0010325.jpg,Nicole Richie,0010325,Nicole Richie,0.9996691942214966,Nicole Richie,0.9977706670761108,0.606669962,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 85.49%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011725.jpg,Nicole Richie,0011725,Nicole Richie,0.9996691942214966,Nicole Richie,0.9941707253456116,0.6026665,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 80.20%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011825.jpg,Nicole Richie,0011825,Nicole Richie,0.9996691942214966,Nicole Richie,0.9995038509368896,0.597594857,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 78.07%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0010575.jpg,Nicole Richie,0010575,Nicole Richie,0.9996691942214966,Nicole Richie,0.9005053639411926,0.5188176,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 84.96%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0009875.jpg,Nicole Richie,0009875,Nicole Richie,0.9996691942214966,Nicole Richie,0.9997707009315491,0.5744617,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie posing for the camera' with confidence 88.31%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011600.jpg,Nicole Richie,0011600,Nicole Richie,0.9996691942214966,Nicole Richie,0.9959589838981628,0.505477965,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 84.18%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0010600.jpg,Nicole Richie,0010600,Nicole Richie,0.9996691942214966,Nicole Richie,0.9922953844070435,0.564099133,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 81.59%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011850.jpg,Nicole Richie,0011850,Nicole Richie,0.9996691942214966,Nicole Richie,0.9995965361595154,0.51261735,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 86.54%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0010425.jpg,Nicole Richie,0010425,Nicole Richie,0.9996691942214966,Nicole Richie,0.9994887113571167,0.5750743,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 82.77%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0009825.jpg,Nicole Richie,0009825,Nicole Richie,0.9996691942214966,Nicole Richie,0.7461533546447754,0.513471365,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 79.42%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011550.jpg,Nicole Richie,0011550,Nicole Richie,0.9996691942214966,Nicole Richie,0.9993461966514587,0.551596344,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 78.38%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011775.jpg,Nicole Richie,0011775,Nicole Richie,0.9996691942214966,Nicole Richie,0.9911118149757385,0.599082351,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 85.29%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011750.jpg,Nicole Richie,0011750,Nicole Richie,0.9996691942214966,Nicole Richie,0.9870499968528748,0.544927359,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 87.23%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011525.jpg,Nicole Richie,0011525,Nicole Richie,0.9996691942214966,Nicole Richie,0.9985144734382629,0,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 79.71%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011575.jpg,Nicole Richie,0011575,Nicole Richie,0.9996691942214966,Nicole Richie,0.9986234903335571,0.6231287,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 78.65%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0009950.jpg,Nicole Richie,0009950,Nicole Richie,0.9996691942214966,Nicole Richie,0.9999818801879883,0.6278627,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie smiling for the camera' with confidence 84.13%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0010350.jpg,Nicole Richie,0010350,Nicole Richie,0.9996691942214966,Nicole Richie,0.9449615478515625,0.544393241,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 83.67%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0009550.jpg,Nicole Richie,0009550,Nicole Richie,0.9996691942214966,Nicole Richie,0.9992026686668396,0.5920138,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 83.43%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0009600.jpg,Nicole Richie,0009600,Nicole Richie,0.9996691942214966,Nicole Richie,0.9986163377761841,0.5977668,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie posing for the camera' with confidence 89.18%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011800.jpg,Nicole Richie,0011800,Nicole Richie,0.9996691942214966,,,0,'Nicole Richie posing for the camera' with confidence 93.02%,'a person posing for the camera' with confidence 93.93%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0010275.jpg,Nicole Richie,0010275,Nicole Richie,0.9996691942214966,,,0.580211341,'Nicole Richie posing for the camera' with confidence 93.02%,'a person posing for the camera' with confidence 91.39%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0010475.jpg,Nicole Richie,0010475,Nicole Richie,0.9996691942214966,Nicole Richie,0.9660248160362244,0.5262045,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 85.96%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011500.jpg,Nicole Richie,0011500,Nicole Richie,0.9996691942214966,Nicole Richie,0.9999284744262695,0.640509963,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of Nicole Richie' with confidence 82.04%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011450.jpg,Nicole Richie,0011450,Nicole Richie,0.9996691942214966,Nicole Richie,0.9999768733978271,0.666921258,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie taking a selfie' with confidence 68.55%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0010250.jpg,Nicole Richie,0010250,Nicole Richie,0.9996691942214966,,,0.551997244,'Nicole Richie posing for the camera' with confidence 93.02%,'a woman smiling for the camera' with confidence 84.86%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0010550.jpg,Nicole Richie,0010550,Nicole Richie,0.9996691942214966,Nicole Richie,0.9920048117637634,0.5735353,'Nicole Richie posing for the camera' with confidence 93.02%,'Nicole Richie looking at the camera' with confidence 81.06%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0009575.jpg,Nicole Richie,0009575,Nicole Richie,0.9996691942214966,Nicole Richie,0.9992234706878662,0.565072,'Nicole Richie posing for the camera' with confidence 93.02%,'a close up of a boy' with confidence 52.90%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Nicole Richie/0EwaRLkCnxI/1.6/0011425.jpg,Nicole Richie,0011425,Nicole Richie,0.9996691942214966,,,0.5505757,'Nicole Richie posing for the camera' with confidence 93.02%,'a woman looking at the camera' with confidence 86.25%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0004900.jpg,Mandy Patinkin,0004900,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 92.13%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0014075.jpg,Mandy Patinkin,0014075,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 94.83%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0006725.jpg,Mandy Patinkin,0006725,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 88.57%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0007600.jpg,Mandy Patinkin,0007600,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 87.64%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0014000.jpg,Mandy Patinkin,0014000,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 92.56%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0004850.jpg,Mandy Patinkin,0004850,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 88.84%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0005675.jpg,Mandy Patinkin,0005675,Mandy Patinkin,0.9956257343292236,Mandy Patinkin,0.8220071792602539,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'Mandy Patinkin looking at the camera' with confidence 90.12%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0005850.jpg,Mandy Patinkin,0005850,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 91.03%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0006200.jpg,Mandy Patinkin,0006200,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 91.89%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0011850.jpg,Mandy Patinkin,0011850,Mandy Patinkin,0.9956257343292236,Mandy Patinkin,0.8470345139503479,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'Mandy Patinkin looking at the camera' with confidence 87.02%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0005125.jpg,Mandy Patinkin,0005125,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 94.15%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0004675.jpg,Mandy Patinkin,0004675,Mandy Patinkin,0.9956257343292236,Mandy Patinkin,0.9020903706550598,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'Mandy Patinkin posing for the camera' with confidence 92.45%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0002700.jpg,Mandy Patinkin,0002700,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 90.18%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0007950.jpg,Mandy Patinkin,0007950,Mandy Patinkin,0.9956257343292236,Paul Pelosi,0.9353113174438477,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'Paul Pelosi posing for the camera' with confidence 92.27%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0014100.jpg,Mandy Patinkin,0014100,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 94.22%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0006550.jpg,Mandy Patinkin,0006550,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 90.02%
/home/sha/project/adversarial_deepfake/src/Similarity/Samsung TH Vox1/fake/Mandy Patinkin/PoK7A-G4uLY/1.6/0002775.jpg,Mandy Patinkin,0002775,Mandy Patinkin,0.9956257343292236,,,0,'Mandy Patinkin wearing a suit and tie smiling and looking at the camera' with confidence 97.65%,'a person posing for the camera' with confidence 91.20%
